QGPIORecord, QRC v6.1.0, 21-12-2023 @ 11:43:59, Windows 10 Version 2009, 10.0.22621, x86_64,,,,,,,
Time, x1, x2, x3, P11, P12, P13, P22, P23, P33, y1, y2, ValueIn11
143724,0.361437,-7.63E-26,1.18E-24,1.00E-05,0,0,0.000106663,0.000103278,0.00170081,0.361437,0,0
143733,0.361437,-7.15E-26,1.11E-24,1.00E-05,0,0,0.000106663,0.000103278,0.00170081,0.361437,0,0
143744,0.361437,-6.71E-26,1.04E-24,1.00E-05,0,0,0.000106663,0.000103278,0.00170081,0.361437,0,0
143754,0.361437,-6.29E-26,9.74E-25,1.00E-05,0,0,0.000106663,0.000103278,0.00170081,0.361437,0,0
143764,0.361437,-5.89E-26,9.14E-25,1.00E-05,0,0,0.000106663,0.000103278,0.00170081,0.361437,0,0
143773,0.361437,-5.53E-26,8.57E-25,1.00E-05,0,0,0.000106663,0.000103278,0.00170081,0.361437,0,0
143783,0.361437,-5.18E-26,8.03E-25,1.00E-05,0,0,0.000106663,0.000103278,0.00170081,0.361437,0,0
143794,0.361437,-4.86E-26,7.53E-25,1.00E-05,0,0,0.000106663,0.000103278,0.00170081,0.361437,0,0
143804,0.361437,-4.55E-26,7.06E-25,1.00E-05,0,0,0.000106663,0.000103278,0.00170081,0.361437,0,0
143813,0.361437,-4.27E-26,6.62E-25,1.00E-05,0,0,0.000106663,0.000103278,0.00170081,0.361437,0,0
143823,0.361437,-4.00E-26,6.20E-25,1.00E-05,0,0,0.000106663,0.000103278,0.00170081,0.361437,0,0
143834,0.361437,-3.75E-26,5.82E-25,1.00E-05,0,0,0.000106663,0.000103278,0.00170081,0.361437,0,0
143844,0.361437,-3.52E-26,5.45E-25,1.00E-05,0,0,0.000106663,0.000103278,0.00170081,0.361437,0,0
143854,0.361437,-3.30E-26,5.11E-25,1.00E-05,0,0,0.000106663,0.000103278,0.00170081,0.361437,0,0
143863,0.361437,-3.09E-26,4.79E-25,1.00E-05,0,0,0.000106663,0.000103278,0.00170081,0.361437,0,0
143874,0.361437,-2.90E-26,4.49E-25,1.00E-05,0,0,0.000106663,0.000103278,0.00170081,0.361437,0,0
143884,0.361437,-2.72E-26,4.21E-25,1.00E-05,0,0,0.000106663,0.000103278,0.00170081,0.361437,0,0
143894,0.361437,-2.55E-26,3.95E-25,1.00E-05,0,0,0.000106663,0.000103278,0.00170081,0.361437,0,0
143903,0.361437,-2.39E-26,3.70E-25,1.00E-05,0,0,0.000106663,0.000103278,0.00170081,0.361437,0,0
143913,0.361437,-2.24E-26,3.47E-25,1.00E-05,0,0,0.000106663,0.000103278,0.00170081,0.361437,0,0
143924,0.361437,-2.10E-26,3.25E-25,1.00E-05,0,0,0.000106663,0.000103278,0.00170081,0.361437,0,0
143934,0.361437,-1.97E-26,3.05E-25,1.00E-05,0,0,0.000106663,0.000103278,0.00170081,0.361437,0,0
143943,0.361437,-1.85E-26,2.86E-25,1.00E-05,0,0,0.000106663,0.000103278,0.00170081,0.361437,0,0
143953,0.361437,-1.73E-26,2.68E-25,1.00E-05,0,0,0.000106663,0.000103278,0.00170081,0.361437,0,0
143964,0.361437,-1.62E-26,2.51E-25,1.00E-05,0,0,0.000106663,0.000103278,0.00170081,0.361437,0,0
143974,0.361437,-1.52E-26,2.36E-25,1.00E-05,0,0,0.000106663,0.000103278,0.00170081,0.361437,0,0
143983,0.361437,-1.43E-26,2.21E-25,1.00E-05,0,0,0.000106663,0.000103278,0.00170081,0.361437,0,0
143993,0.361437,-1.34E-26,2.07E-25,1.00E-05,0,0,0.000106663,0.000103278,0.00170081,0.361437,0,0
144004,0.361437,-1.25E-26,1.94E-25,1.00E-05,0,0,0.000106663,0.000103278,0.00170081,0.361437,0,0
144014,0.361437,-1.18E-26,1.82E-25,1.00E-05,0,0,0.000106663,0.000103278,0.00170081,0.361437,0,0
144024,0.361437,-1.10E-26,1.71E-25,1.00E-05,0,0,0.000106663,0.000103278,0.00170081,0.361437,0,0
144033,0.361437,-1.03E-26,1.60E-25,1.00E-05,0,0,0.000106663,0.000103278,0.00170081,0.361437,0,0
144044,0.361437,-9.68E-27,1.50E-25,1.00E-05,0,0,0.000106663,0.000103278,0.00170081,0.361437,0,0
144054,0.361437,-9.08E-27,1.41E-25,1.00E-05,0,0,0.000106663,0.000103278,0.00170081,0.361437,0,0
144064,0.361437,-8.51E-27,1.32E-25,1.00E-05,0,0,0.000106663,0.000103278,0.00170081,0.361437,0,0
144073,0.361437,-7.98E-27,1.24E-25,1.00E-05,0,0,0.000106663,0.000103278,0.00170081,0.361437,0,0
144083,0.361437,-7.48E-27,1.16E-25,1.00E-05,0,0,0.000106663,0.000103278,0.00170081,0.361437,0,0
144094,0.361437,-7.01E-27,1.09E-25,1.00E-05,0,0,0.000106663,0.000103278,0.00170081,0.361437,0,0
144104,0.361437,-6.58E-27,1.02E-25,1.00E-05,0,0,0.000106663,0.000103278,0.00170081,0.361437,0,0
144114,0.361437,-6.16E-27,9.56E-26,1.00E-05,0,0,0.000106663,0.000103278,0.00170081,0.361437,0,0
144123,0.361437,-5.78E-27,8.96E-26,1.00E-05,0,0,0.000106663,0.000103278,0.00170081,0.361437,0,0
144134,0.361437,-5.42E-27,8.40E-26,1.00E-05,0,0,0.000106663,0.000103278,0.00170081,0.361437,0,0
144144,0.361437,-5.08E-27,7.87E-26,1.00E-05,0,0,0.000106663,0.000103278,0.00170081,0.361437,0,0
144154,0.361437,-4.76E-27,7.38E-26,1.00E-05,0,0,0.000106663,0.000103278,0.00170081,0.361437,0,0
