QGPIORecord, QRC v6.1.0, 20-12-2023 @ 16:45:22, Windows 10 Version 2009, 10.0.22621, x86_64
Time, ValueIn0, ValueIn1, ValueIn2, ValueIn3, ValueIn4, ValueIn5, ValueIn6, ValueIn7x, ValueIn8, ValueIn9, ValueIn10, ValueIn11
1961901, 5.43101, 5.15655, 0.189535, 0.196548, 9.81046, 9.80345, 10, 0, 0, 0, 0, 0
1961911, 5.19203, 4.90389, -0.15057, -0.15057, 10.1506, 10.1506, 10, 0, 0, 0, 0, 0
1961921, 5.43611, 5.15409, 0.193042, 0.189535, 9.80696, 9.81046, 10, 0, 0, 0, 0, 0
1961930, 5.43303, 4.88225, 0.172004, -0.182126, 9.828, 10.1821, 10, 0, 0, 0, 0, 0
1961940, 5.44671, 5.14385, 0.17551, 0.17551, 9.82449, 9.82449, 10, 0, 0, 0, 0, 0
1961951, 4.95304, 5.16827, -0.508206, 0.193042, 10.5082, 9.80696, 10, 0, 0, 0, 0, 0
1961961, 5.16628, 4.91271, -0.175114, -0.157582, 10.1751, 10.1576, 10, 0, 0, 0, 0, 0
1961970, 5.41396, 4.87335, 0.17551, -0.196151, 9.82449, 10.1962, 10, 0, 0, 0, 0, 0
1961980, 5.18702, 4.90117, -0.147064, -0.143558, 10.1471, 10.1436, 10, 0, 0, 0, 0, 0
1961991, 5.15682, 5.1411, -0.175114, 0.182523, 10.1751, 9.81748, 10, 0, 0, 0, 0, 0
1962001, 5.15847, 5.14991, -0.157582, 0.179017, 10.1576, 9.82098, 10, 0, 0, 0, 0, 0
1962010, 5.12759, 4.88544, -0.185633, -0.182126, 10.1856, 10.1821, 10, 0, 0, 0, 0, 0
1962020, 4.87478, 4.62234, -0.511713, -0.511713, 10.5117, 10.5117, 10, 0, 0, 0, 0, 0
1962031, 5.10592, 4.59551, -0.154077, -0.504701, 10.1541, 10.5047, 10, 0, 0, 0, 0, 0
1962041, 5.08045, 5.0831, -0.175114, 0.17551, 10.1751, 9.82449, 10, 0, 0, 0, 0, 0
1962051, 5.07433, 5.0995, -0.168101, 0.182523, 10.1681, 9.81748, 10, 0, 0, 0, 0, 0
1962060, 5.31728, 5.10562, 0.17551, 0.17551, 9.82449, 9.82449, 10, 0, 0, 0, 0, 0
1962071, 5.08517, 4.86235, -0.154077, -0.157582, 10.1541, 10.1576, 10, 0, 0, 0, 0, 0
1962081, 5.07523, 4.59009, -0.154077, -0.501194, 10.1541, 10.5012, 10, 0, 0, 0, 0, 0
1962091, 5.03939, 4.81288, -0.189138, -0.168101, 10.1891, 10.1681, 10, 0, 0, 0, 0, 0
1962100, 4.78117, 4.78892, -0.522232, -0.185633, 10.5222, 10.1856, 10, 0, 0, 0, 0, 0
1962110, 5.022, 5.07172, -0.15057, 0.200054, 10.1506, 9.79995, 10, 0, 0, 0, 0, 0
1962121, 5.51469, 5.07627, 0.529641, 0.189535, 9.47036, 9.81046, 10, 0, 0, 0, 0, 0
1962131, 5.29247, 5.0748, 0.182523, 0.172004, 9.81748, 9.828, 10, 0, 0, 0, 0, 0
